Post_ID,Location_ID,Audience_Age,Age_Group,Audience_Gender,Audience_Location,Audience_Continent,Audience_Interests
4f227438-e7ab-4525-9a5f-3e61d6744ec0,220,38,Mature Adults,Male,Saint Pierre and Miquelon,NorthAmerica,war
fb330c2c-2419-4715-826c-03743cef7785,12,21,Adolescent Adults,Female,Korea,Asia,process
bdfa9063-9d2e-4f50-8b6b-17d9ce62ff80,219,31,Mature Adults,Female,Myanmar,Asia,center
f24ef540-afb6-4989-9a90-7fb546f8f92b,97,36,Mature Adults,Male,Cyprus,Asia,spring
0f7f396e-4493-4aeb-85aa-817700867e53,106,50,Senior Adults,Other,Paraguay,SouthAmerica,mission
d7e53c18-fef8-4608-8307-67e86e7580e6,208,63,Senior Adults,Other,Sierra Leone,Africa,bad
84b295aa-510c-4bfe-9d98-4e15425572c7,56,18,Adolescent Adults,Female,Western Sahara,Africa,draw
e37cabed-9098-4843-92b6-7516f82d4525,89,23,Adolescent Adults,Female,Bangladesh,Asia,sister
c0965073-08db-455e-ac6a-62a36337c9ea,196,25,Adolescent Adults,Male,Chile,SouthAmerica,doctor
8e7ae813-ff48-4e05-a9aa-3042369f4863,196,35,Mature Adults,Other,Chile,SouthAmerica,travel
9f962ef1-d100-4010-b9c5-582560b5dfc1,58,36,Mature Adults,Female,Norway,Europe,everyone
b61a259a-b6bc-4ded-9613-1fba8d625f21,79,63,Senior Adults,Male,South Africa,Africa,majority
852a0889-dafa-4949-ae40-795e4307dc35,151,59,Senior Adults,Female,French Polynesia,Oceania,society
b55b3d3b-4cdc-4bf6-83e9-086b341642c1,205,49,Senior Adults,Female,North Macedonia,Europe,enjoy
7b39f04e-145d-4ec2-9f75-e5d3fb4c3703,57,55,Senior Adults,Male,Sweden,Europe,she
124b6da5-f2f2-46d2-82e9-ca39d066f6b3,124,60,Senior Adults,Male,Panama,NorthAmerica,decide
271f2f03-c7c2-4bae-8527-5693655ccd8e,59,38,Mature Adults,Male,Slovenia,Europe,pay
3667290c-a97c-4136-8e50-0b6a37197c6f,236,46,Senior Adults,Other,Kyrgyz Republic,Asia,believe
bedc21f4-7a23-49e8-aa11-25369410e462,220,35,Mature Adults,Female,Saint Pierre and Miquelon,NorthAmerica,poor
7a41a357-1fb0-407d-abfa-e2bca53784c8,190,46,Senior Adults,Male,Yemen,Asia,suggest
fc691609-af77-4668-aa10-812b10b9ef23,194,38,Mature Adults,Female,Barbados,NorthAmerica,social
15633a70-4a82-43bf-a837-60fa1b52d5be,182,41,Mature Adults,Male,South Georgia and the South Sandwich Islands,SouthAmerica,deep
59ea9a64-6679-44e4-b398-02d000c37949,130,64,Senior Adults,Female,Kuwait,Asia,among
dc862b0c-81e2-4d37-b941-4ac54b0c1746,222,32,Mature Adults,Other,Lebanon,Asia,week
f2bb5b19-077e-4feb-8bc3-51b59eb9ce75,154,29,Adolescent Adults,Male,Guadeloupe,NorthAmerica,perhaps
29695cd1-521a-4b3f-aa74-82295239504c,55,25,Adolescent Adults,Female,Saint Martin,NorthAmerica,leg
a129d044-5456-49a2-af19-438921076280,233,22,Adolescent Adults,Other,Nicaragua,NorthAmerica,certain
29d9a1d2-d11e-4162-b8f6-9847fcf7b8a0,240,63,Senior Adults,Female,Armenia,Asia,hit
37c766e0-b8bf-40d5-a2a2-516c4d3f4790,164,36,Mature Adults,Other,Guinea-Bissau,Africa,rich
c7310800-3eaf-4049-a2cc-64012d96e76a,217,27,Adolescent Adults,Female,Saint Lucia,NorthAmerica,yet
bd2c89b9-0e8f-4a6b-adb3-57b85d0473d9,192,22,Adolescent Adults,Female,Palestinian Territory,Asia,rather
65c0c45a-9142-496d-99d7-24b339d568dd,126,59,Senior Adults,Male,Serbia,Europe,world
8b70bd5c-b02b-42ff-b912-7ca117d7260d,142,20,Adolescent Adults,Other,Bouvet Island (Bouvetoya),Antarctica,could
61e44b72-2a9e-45a5-a558-20426e64bd6b,104,19,Adolescent Adults,Male,Papua New Guinea,Oceania,while
4b2ee0c5-def4-4c2b-81c1-42ddae3dd294,14,33,Mature Adults,Male,Mali,Africa,claim
c4befa99-0c35-4472-8b93-cb844b6bd883,218,34,Mature Adults,Male,Samoa,Oceania,under
b6ea7a91-7c71-47da-bb00-95c17cd65499,231,61,Senior Adults,Female,Dominican Republic,NorthAmerica,expect
a45b9cfb-f6d0-46fd-9b8c-e712d0df6631,231,20,Adolescent Adults,Female,Dominican Republic,NorthAmerica,others
2e60aeea-ab9f-4917-9dec-e9d1ae269c1d,71,65,Senior Adults,Female,Bosnia and Herzegovina,Europe,create
a73ef1c5-8ce9-4947-9c58-5558a9a67fb1,72,22,Adolescent Adults,Male,Malawi,Africa,loss
ca8a8b2f-cac0-4a19-97b7-e25a48034ad8,23,42,Mature Adults,Other,Micronesia,Oceania,cost
16a26156-814c-45ee-a516-ac911b70c547,1,33,Mature Adults,Other,Greece,Europe,trial
73f0bc46-b493-4340-8ea0-dbe4ffe14527,100,36,Mature Adults,Other,Lesotho,Africa,chair
637ed30c-545b-468f-a0c0-1c788a4ee7ab,209,18,Adolescent Adults,Male,Netherlands Antilles,NorthAmerica,each
50e8c310-224e-4132-94bc-823ece08aca0,241,55,Senior Adults,Female,India,Africa,build
c33f65c0-19b1-442b-a263-38978b4583c1,72,45,Mature Adults,Other,Malawi,Africa,our
bb8bbc6a-3525-4ab8-8514-8b3c060c7d51,107,38,Mature Adults,Female,Thailand,Asia,administration
9c87c65b-cb13-4050-9933-49a2c8f55c6e,131,57,Senior Adults,Other,Gibraltar,Europe,trial
417bca96-2846-4ba4-8ac0-9d5a778977c9,53,57,Senior Adults,Other,Indonesia,Asia,face
ede01a1c-f0d9-4365-82b1-12aad54365c3,234,48,Senior Adults,Male,Germany,Europe,court
2b984414-9083-45ad-9642-979bdc5e16d3,9,18,Adolescent Adults,Male,Rwanda,Africa,house
6c0f7d2c-d78c-4203-b597-2c987c3a7ca5,153,28,Adolescent Adults,Male,Zimbabwe,Africa,wear
9f8ae811-0304-4199-9b26-25679d5c62a5,207,59,Senior Adults,Male,Madagascar,Africa,thousand
7f03fa0b-1ee5-4271-90a3-43d2e7a9b6a2,8,18,Adolescent Adults,Female,Hong Kong,Asia,much
bbd6bf8a-57f4-4a45-bb21-e6ceccc1a452,65,62,Senior Adults,Other,Tokelau,Oceania,rule
5e752d2c-608d-4e3d-a181-56f8b765f54d,6,23,Adolescent Adults,Male,Afghanistan,Asia,work
8208a0e4-ab9b-40d6-b2f4-4ec2659e8e79,12,47,Senior Adults,Female,Korea,Asia,among
75174c27-91a9-4153-bfec-b0aa8c11978d,44,55,Senior Adults,Male,Mayotte,Africa,resource
f28c4510-6091-474c-a890-e1dfbac79843,178,41,Mature Adults,Female,Philippines,Asia,line
1ef1f9cc-a8e5-452b-b3a9-7fe6d921e182,173,36,Mature Adults,Other,Bahamas,NorthAmerica,ok
cf073ecf-6518-4d57-b716-89cb92695fa7,173,56,Senior Adults,Other,Bahamas,NorthAmerica,institution
58e3016f-e2bf-4e18-a2ad-767e09d95865,138,20,Adolescent Adults,Female,Japan,Asia,send
2122c09c-a4f1-4319-98d5-a9a0b5f43ba8,203,64,Senior Adults,Female,Mexico,NorthAmerica,rock
f35ef529-2fd0-44dc-b0d5-76414687ef41,188,61,Senior Adults,Other,Northern Mariana Islands,Oceania,organization
04e01faa-a307-401e-a617-fb9893a03055,236,63,Senior Adults,Female,Kyrgyz Republic,Asia,fly
de8dd151-de6d-4868-8517-a9d06793f913,174,34,Mature Adults,Female,Puerto Rico,NorthAmerica,expect
97d62000-4099-45a2-96b4-5788d8622ac5,36,39,Mature Adults,Male,Cape Verde,Africa,page
a31ff0e7-0e57-45c2-96cd-e5b54a771e7c,134,63,Senior Adults,Male,Bermuda,NorthAmerica,wear
27636ad0-684d-4820-bdca-eaa5cfee48c7,223,27,Adolescent Adults,Female,Romania,Europe,I
a5081715-6446-4496-83e7-ccb00a393e6a,64,42,Mature Adults,Female,Croatia,Europe,great
33b13ff6-6298-49b7-aa22-83ea7871bf81,159,47,Senior Adults,Female,Fiji,Oceania,phone
f5259d98-1fc9-4fa1-9909-9e9aeff035e9,81,18,Adolescent Adults,Female,Solomon Islands,Oceania,small
0cacd4ff-7c50-402e-8e1a-2e9b13d09b2f,97,52,Senior Adults,Other,Cyprus,Asia,our
87cb1b42-282f-438a-85ac-e3ea35c6882f,24,50,Senior Adults,Other,Andorra,Europe,cultural
e54330de-b10a-46e8-9837-71aeda404d47,170,58,Senior Adults,Male,United States Minor Outlying Islands,Oceania,sister
77f2e47e-dd07-4dcd-a7e4-caff6d7584de,14,34,Mature Adults,Male,Mali,Africa,mission
9f565520-d497-4fae-9922-ff7a999cff55,86,62,Senior Adults,Other,Israel,Asia,look
4f67bd00-6a46-4d15-8776-f99b06090f53,191,63,Senior Adults,Other,Guernsey,Europe,current
e6348445-6e5d-4f00-a928-6322296363af,109,43,Mature Adults,Female,Saint Helena,Africa,information
595ff7c4-091d-47ea-b33b-ba0bc880d897,191,18,Adolescent Adults,Other,Guernsey,Europe,own
be55f74c-b394-49a4-9e3d-b6dfa4fe49d8,182,35,Mature Adults,Other,South Georgia and the South Sandwich Islands,SouthAmerica,current
42ce1981-6b66-4a9d-ae82-22b8addcb4ca,6,65,Senior Adults,Female,Afghanistan,Asia,sound
96e09528-69bf-4e83-aae5-857637230a81,48,46,Senior Adults,Other,United Arab Emirates,Asia,game
d1e07fe1-72ea-4a51-be6b-da6b24778c28,238,64,Senior Adults,Male,Cook Islands,Oceania,almost
c366bc91-217a-440c-9917-59fe11b2849c,75,37,Mature Adults,Male,Cambodia,Asia,adult
21931874-b2f4-4f28-8f41-aacd7c4479aa,15,33,Mature Adults,Male,Jersey,Europe,important
01b0a527-8620-489f-8afc-c982dd808d1b,35,61,Senior Adults,Female,Maldives,Asia,a
96584355-5026-4da5-986f-ed776e0ef3f7,8,49,Senior Adults,Male,Hong Kong,Asia,without
80d74fd7-eb84-40c9-a891-596c91940b1c,88,29,Adolescent Adults,Male,Congo,Africa,company
ac653c49-2dd1-4700-8c94-1c3c026a4d9f,177,56,Senior Adults,Other,Colombia,SouthAmerica,baby
4dae5f37-01ea-4d74-9755-9586a3afe1c8,178,46,Senior Adults,Female,Philippines,Asia,thousand
1e772759-5fee-42e2-9e48-39af2c8a5dbc,180,41,Mature Adults,Female,Guyana,SouthAmerica,off
132fffce-0a09-48a5-a06d-b7538dd5b3ef,3,48,Senior Adults,Male,Jordan,Asia,visit
416b09ea-0a46-4b88-a46e-4dcb39808528,76,26,Adolescent Adults,Male,Aruba,NorthAmerica,stand
7bd0fcd7-0ed7-43df-9bfe-c3e0fe6657ed,77,53,Senior Adults,Other,Svalbard & Jan Mayen Islands,Europe,that
65129933-404c-4763-a6d6-16eb29a51324,53,49,Senior Adults,Female,Indonesia,Asia,their
fceee8a2-fbfe-45bd-8a45-e312c570de4b,156,50,Senior Adults,Male,Haiti,NorthAmerica,someone
f1b497d6-8276-40a9-83ec-7eb487250584,196,56,Senior Adults,Male,Chile,SouthAmerica,despite
5d737d07-7d8b-442d-b9d8-7d7e49a14f00,23,30,Adolescent Adults,Other,Micronesia,Oceania,cup
8f95d6a3-0838-4ea2-8904-9afaa2fab1c2,136,59,Senior Adults,Female,Pitcairn Islands,Oceania,blood
4e4112e4-4c5c-4b83-b194-61effa563a4d,27,25,Adolescent Adults,Male,Russian Federation,Europe,reveal
e0450deb-e0e8-4e95-8b5c-2e4df80cf4aa,15,27,Adolescent Adults,Female,Jersey,Europe,subject
185160d2-6f87-4a94-8a46-d308e2ad1a14,6,56,Senior Adults,Other,Afghanistan,Asia,choose
49d280d9-950e-469c-99ad-61cfa992f3fb,125,29,Adolescent Adults,Female,Brazil,SouthAmerica,blood
f3d317ee-b8f6-464f-92b7-49bf9ebcf32c,24,35,Mature Adults,Other,Andorra,Europe,side
4f26bcef-f85e-4054-94de-7513c95416b7,61,23,Adolescent Adults,Female,Palau,Oceania,everybody
a00abbb7-cea2-4e60-9af7-b853c63856e6,99,40,Mature Adults,Male,Czech Republic,Europe,safe
dd94c223-bba7-437d-a06d-a1ad3ef5e2dd,77,54,Senior Adults,Male,Svalbard & Jan Mayen Islands,Europe,indicate
b8a144e8-6ef3-4d39-b9eb-e0081a77bfa4,153,43,Mature Adults,Other,Zimbabwe,Africa,moment
8717e73c-2daf-4e16-a88a-3d0c614c0f0f,186,59,Senior Adults,Other,Turkey,Asia,minute
7db25a70-6ccb-460c-8f26-4b32dd871e15,9,52,Senior Adults,Female,Rwanda,Africa,six
8d5e0318-4680-44c5-987d-f543b3259430,103,21,Adolescent Adults,Other,Egypt,Africa,store
261f6725-6d01-4183-8e7a-9f869fa909d8,108,22,Adolescent Adults,Other,Estonia,Europe,like
d5306156-9c4c-4c0b-a31d-35e5feeca96e,145,55,Senior Adults,Other,Belarus,Europe,show
354db67c-5ca6-4cc2-8337-f1cae7039c55,205,33,Mature Adults,Female,North Macedonia,Europe,her
6b224a1e-9b52-465f-a683-dadec12497f7,218,35,Mature Adults,Other,Samoa,Oceania,decide
0afc2a3f-ecb8-4beb-b8cf-cd6819e609fb,36,38,Mature Adults,Male,Cape Verde,Africa,child
cb8f0ad9-f5b9-46bf-b7e8-d9e10339ce0e,146,19,Adolescent Adults,Female,French Guiana,SouthAmerica,together
2dd5d190-16e8-47c2-b698-a4f0fc7d3b3f,226,34,Mature Adults,Female,British Indian Ocean Territory (Chagos Archipelago),Africa,similar
654dd740-b7dc-460d-b592-efb28484db5f,150,63,Senior Adults,Male,El Salvador,NorthAmerica,management
2a2df685-9e41-4bfd-a6b3-06c9024850d3,22,46,Senior Adults,Other,Botswana,Africa,reduce
e829891d-5caf-41c0-9b38-b3cdd892f473,150,51,Senior Adults,Male,El Salvador,NorthAmerica,environment
c7ea7594-b1db-4792-a285-1507782dc710,154,60,Senior Adults,Other,Guadeloupe,NorthAmerica,she
9048271f-0ea5-4a34-b668-48723d75361a,222,56,Senior Adults,Female,Lebanon,Asia,sister
92658294-d404-4829-989d-ba6ba445a89e,115,26,Adolescent Adults,Other,Dominica,NorthAmerica,close
c624075f-26ff-4174-bc1a-ad6896f20130,196,45,Mature Adults,Other,Chile,SouthAmerica,development
f349a628-a558-4737-acaa-86bc6396af16,243,32,Mature Adults,Other,Niue,Oceania,your
a74d1757-8a62-47d2-9685-b0977a329acb,208,43,Mature Adults,Male,Sierra Leone,Africa,lay
1aa2efe8-e60f-4b59-b2e2-1c612d26e0ec,103,34,Mature Adults,Male,Egypt,Africa,dream
e8d5b331-c040-49dc-b845-a078a5cad5f9,240,36,Mature Adults,Female,Armenia,Asia,need
6c7ae7c5-a6a2-4e84-bea3-522e3b99bd7d,23,43,Mature Adults,Other,Micronesia,Oceania,despite
759a388a-b98f-48a0-8d60-fc36e481b62b,93,43,Mature Adults,Female,Montenegro,Europe,wall
f182670a-9c31-4571-b3da-4e6f0bc718b9,217,19,Adolescent Adults,Female,Saint Lucia,NorthAmerica,wait
0633ed79-b0e8-4668-b832-e3bcb53d433b,53,39,Mature Adults,Male,Indonesia,Asia,difficult
fc027d3c-6cf1-47b7-8d45-d4e72320c4bf,156,34,Mature Adults,Male,Haiti,NorthAmerica,century
dc73e5e6-3d57-4a6d-b4c0-ab579cabea8b,173,56,Senior Adults,Other,Bahamas,NorthAmerica,could
943a7691-4b21-4385-be54-a6d6057dc537,125,58,Senior Adults,Male,Brazil,SouthAmerica,key
56766f90-ec98-49bb-913f-01d3108ba02c,198,49,Senior Adults,Male,Luxembourg,Europe,him
d9d06f5f-83ce-4be7-a336-33d8f2964972,150,27,Adolescent Adults,Male,El Salvador,NorthAmerica,edge
bf9c70b5-589e-4812-8225-1c8a86580644,202,37,Mature Adults,Male,Cote d'Ivoire,Africa,develop
1f55efa5-faca-431f-af12-e09fb4ae8692,191,39,Mature Adults,Female,Guernsey,Europe,official
a94222b0-a320-42de-8ef2-db41b25e1aff,68,32,Mature Adults,Other,Kiribati,Oceania,central
20ce8e62-c83c-4397-af47-eccb9510eaee,113,33,Mature Adults,Other,Equatorial Guinea,Africa,white
daf0f64a-7d6d-494b-8e05-5fa40969b7b4,120,23,Adolescent Adults,Female,Switzerland,Europe,leg
bf10bc0c-f2e0-4c6b-9141-34de6e371814,173,24,Adolescent Adults,Female,Bahamas,NorthAmerica,bed
5a663698-325c-4c94-a531-0d81c7b7ebca,138,50,Senior Adults,Female,Japan,Asia,music
85590c7d-eddd-4ad8-8448-d0aa948a9992,144,56,Senior Adults,Female,Swaziland,Africa,consumer
080ee75f-d952-44de-b00d-2634eccbd7c9,165,22,Adolescent Adults,Female,Eritrea,Africa,stand
cb62f524-19c8-427f-a2fb-e47bde99f761,59,34,Mature Adults,Male,Slovenia,Europe,network
463664b6-dc89-4939-bf96-815f9560d1b6,78,18,Adolescent Adults,Other,Spain,Europe,morning
b34addf9-c641-4be1-a3b6-04f04c9b7192,79,37,Mature Adults,Female,South Africa,Africa,or
912b13c6-34b0-48ae-b15d-44307f5d1033,135,26,Adolescent Adults,Female,Benin,Africa,human
3ca32d23-8e44-4a36-bbe5-1bb812b3c730,149,21,Adolescent Adults,Male,Isle of Man,Europe,worker
9d967af8-224a-489e-888a-12045d19b3f4,223,62,Senior Adults,Male,Romania,Europe,different
67aa2832-91f3-459c-a240-0c23893d81d9,117,57,Senior Adults,Male,Cocos (Keeling) Islands,Oceania,candidate
6e99d74c-4f3a-4660-bdf1-85f23d3aa5cb,47,62,Senior Adults,Male,Jamaica,NorthAmerica,positive
4818099d-8412-4d94-b118-1a3a0bb34df6,191,30,Adolescent Adults,Female,Guernsey,Europe,participant
efb91c36-10ed-4c41-ad1c-2215cbc5660f,9,26,Adolescent Adults,Female,Rwanda,Africa,whom
a0930b26-9c3b-4370-a413-6f6fa588c268,15,40,Mature Adults,Other,Jersey,Europe,prevent
56cc2091-fbf0-44bb-912d-f6b94f43cf81,104,32,Mature Adults,Female,Papua New Guinea,Oceania,environment
0e98afcb-557c-4cbe-a107-b4b1ddb2784f,197,39,Mature Adults,Female,Wallis and Futuna,Oceania,age
a82ab401-ec45-458c-8dc4-70ced06406d5,117,55,Senior Adults,Female,Cocos (Keeling) Islands,Oceania,example
fa7c8d1c-6a38-47d8-9b42-aae5e534208c,78,49,Senior Adults,Male,Spain,Europe,bill
1b9615c3-d43d-41d1-b127-e643689f85d2,166,44,Mature Adults,Other,Finland,Europe,firm
16eeb688-0675-4f9c-a0f1-74139f278360,223,57,Senior Adults,Female,Romania,Europe,happen
e5924ee3-035b-4f63-a62c-b6db2a2cb02a,87,58,Senior Adults,Female,Saint Barthelemy,NorthAmerica,day
324d6bef-6930-4bbc-a0fe-1027f6b8634a,169,63,Senior Adults,Other,Chad,Africa,walk
a62b1b9f-8e8e-4619-9cbb-8aafeee9da7e,109,19,Adolescent Adults,Male,Saint Helena,Africa,science
9bc50118-b0f3-47a3-acf3-7b46c01ea8d1,40,22,Adolescent Adults,Female,Georgia,Asia,whom
6a6befef-ef7e-4e13-9ba2-bb36a6e74ca3,105,64,Senior Adults,Other,Marshall Islands,Oceania,allow
c1892760-a1e4-4c40-8bfb-9e9d5b2d6098,236,59,Senior Adults,Male,Kyrgyz Republic,Asia,machine
93f25e5f-cd89-45c2-9908-5de44ab675e6,177,41,Mature Adults,Male,Colombia,SouthAmerica,appear
b6f3eee4-a345-4dc4-a839-2f02f205296b,68,23,Adolescent Adults,Female,Kiribati,Oceania,senior
794f0d43-84cc-4df1-82d0-d2d3c53b4856,71,62,Senior Adults,Male,Bosnia and Herzegovina,Europe,address
596b3915-5b99-4ffe-b9a1-9683e2b1f11c,59,58,Senior Adults,Female,Slovenia,Europe,air
fb1d13f4-2d0b-457c-bcb8-fdfd05bc36d4,41,62,Senior Adults,Male,Sri Lanka,Asia,try
3008508c-d992-4995-9520-a12dd1b5db97,203,60,Senior Adults,Other,Mexico,NorthAmerica,tax
7f4a29b9-b51e-406d-98f3-009b0ab088ce,88,42,Mature Adults,Other,Congo,Africa,lose
a833aaa1-2061-4f15-9b1b-246f0eb30250,143,18,Adolescent Adults,Male,Mauritania,Africa,beautiful
91e93dc1-120d-4d5c-b647-4db7ec29da23,54,30,Adolescent Adults,Other,Trinidad and Tobago,NorthAmerica,chance
3471acca-4730-4ead-8a90-79cfed42d712,223,31,Mature Adults,Other,Romania,Europe,relate
129f8a39-cb30-4fba-aa21-60c03c0b8d4f,42,64,Senior Adults,Other,Kenya,Africa,free
ef42878f-ebaf-4bde-9881-74ee6e1ce889,29,63,Senior Adults,Other,Libyan Arab Jamahiriya,Africa,possible
ef76aaac-96ab-4ec3-a0b9-7182e68118b8,2,62,Senior Adults,Female,Lao People's Democratic Republic,Asia,here
4d5d3c9c-e4ea-4ccf-9e07-33c5276a098f,71,20,Adolescent Adults,Other,Bosnia and Herzegovina,Europe,together
876f770a-270b-4e5b-b252-4f78b76f7cd6,232,61,Senior Adults,Female,Djibouti,Africa,technology
b13f4a2c-9b84-4f30-8c2c-c5d9b0053823,190,61,Senior Adults,Female,Yemen,Asia,dark
6c3681d2-cab8-486f-9136-36ee04693f41,73,46,Senior Adults,Other,Tajikistan,Asia,economy
80b906a4-85e7-411f-9757-8733c5c6ff1b,31,36,Mature Adults,Other,Greenland,NorthAmerica,run
97566a97-1662-4d1d-87c2-0dafbb21f1b3,205,32,Mature Adults,Other,North Macedonia,Europe,visit
a8412308-2f43-425b-bf19-2338f250d6a2,184,62,Senior Adults,Female,Namibia,Africa,agency
51cd147b-8dbc-4f44-825e-344aefc0bc79,202,35,Mature Adults,Female,Cote d'Ivoire,Africa,painting
56eb6c7e-738e-41f4-bcc1-76a5fb1a8767,153,56,Senior Adults,Female,Zimbabwe,Africa,million
2d62f6c8-f1f7-4880-bdc8-74558cc76330,91,46,Senior Adults,Other,Saint Kitts and Nevis,NorthAmerica,exist
0349d121-02f3-45f2-8352-9feb3b5c8292,169,36,Mature Adults,Male,Chad,Africa,second
1ca8b4c0-8ed4-4313-8fc4-9ab8a0309256,242,19,Adolescent Adults,Other,Nauru,Oceania,government
afd618ae-b8b5-421c-a348-1e01ff40ec06,51,44,Mature Adults,Female,Uganda,Africa,because
04ca414e-7a3c-4e3b-b7fb-b12c80e0a8f6,80,27,Adolescent Adults,Other,Algeria,Africa,form
09a8ab57-dfb5-469e-8745-e6a545c2423e,228,19,Adolescent Adults,Male,Holy See (Vatican City State),Europe,Democrat
d49c3f18-d11c-4eeb-a555-05fc937c5f2a,25,34,Mature Adults,Female,Ecuador,SouthAmerica,draw
15ad3c5f-26be-4585-a2ba-b0ae96cfeae5,204,25,Adolescent Adults,Male,Burundi,Africa,east
5624c2a2-b6a1-4680-a32e-297f8bff530b,216,57,Senior Adults,Other,Taiwan,Asia,wait
28013e59-de51-474f-9f80-4000d93220bc,180,21,Adolescent Adults,Male,Guyana,SouthAmerica,wife
67f7f17b-aee2-4b07-8885-69f134a71129,24,23,Adolescent Adults,Male,Andorra,Europe,attack
cc836f80-3103-4ce7-9e88-e50465b675f4,229,55,Senior Adults,Male,Ireland,Europe,discover
ed447d4d-1004-48cc-8934-0159c5f8876e,168,42,Mature Adults,Other,Slovakia (Slovak Republic),Europe,some
1faf7ef0-2548-46a2-866b-bdc889829317,60,34,Mature Adults,Other,Falkland Islands (Malvinas),SouthAmerica,pay
4dbe3fd6-1c78-4f8f-b2a9-de3c3e34e0e0,116,52,Senior Adults,Other,Liberia,Africa,technology
09b21c8c-3261-4f13-beaf-eb63eba001d8,240,27,Adolescent Adults,Female,Armenia,Asia,special
c4fc6c52-7521-4864-b54d-276597adcb4a,103,56,Senior Adults,Male,Egypt,Africa,too
fb049883-dad3-49da-96d1-c5ddba3e7850,5,39,Mature Adults,Other,Gabon,Africa,government
dd58715c-263a-4c28-88d0-4923249397da,37,48,Senior Adults,Male,Liechtenstein,Europe,budget
73187ec3-53d2-4565-8a82-9676db104d9e,111,52,Senior Adults,Male,Bahrain,Asia,Republican
b8796618-25b2-4090-98ab-8d9d33f9c707,238,46,Senior Adults,Other,Cook Islands,Oceania,which
3305a6e9-f0b0-4217-8e2f-799d38ae0726,146,24,Adolescent Adults,Female,French Guiana,SouthAmerica,professor
9c0cdcf4-fc89-4fc9-af8a-b9c50ba70047,80,39,Mature Adults,Male,Algeria,Africa,program
704af65b-261a-43ac-af23-447c12cceb25,239,53,Senior Adults,Other,Argentina,SouthAmerica,herself
57214218-666a-4e85-b193-07bf598e9b0a,142,18,Adolescent Adults,Female,Bouvet Island (Bouvetoya),Antarctica,heavy
c8d23723-8112-4aa2-82a1-60594031b11e,58,45,Mature Adults,Other,Norway,Europe,key
231bcefd-5e86-4b05-9277-7aeb0c95bb04,127,39,Mature Adults,Male,Seychelles,Africa,relate
3e97a1da-6920-41e9-b930-c9820c625b5f,9,26,Adolescent Adults,Other,Rwanda,Africa,my
df2348f9-950d-407a-b9d2-4190adedca1e,123,23,Adolescent Adults,Female,Australia,Oceania,newspaper
37b0d333-fe3f-4d98-89df-3cc8cf0540c0,164,28,Adolescent Adults,Other,Guinea-Bissau,Africa,too
210b0506-6430-44ba-88e8-19a12d03c509,232,62,Senior Adults,Other,Djibouti,Africa,campaign
6cb75b74-cafd-49ee-b461-ca516fa70305,94,55,Senior Adults,Male,Heard Island and McDonald Islands,Oceania,purpose
b9dbfe55-0512-4150-9f8d-0e4f18666bf1,76,39,Mature Adults,Female,Aruba,NorthAmerica,help
e0be76d7-7c0c-4bdd-9550-e8293287867e,35,54,Senior Adults,Other,Maldives,Asia,perhaps
b1fd8128-b41f-4f5a-94d8-23707201bab0,137,65,Senior Adults,Female,Tanzania,Africa,course
7d9d57f7-982b-4713-ba52-8123133dff0a,123,26,Adolescent Adults,Female,Australia,Oceania,entire
c781a736-bed9-42cc-b58f-c899f4a71c23,158,65,Senior Adults,Other,Somalia,Africa,compare
da93295f-f168-4292-b82b-4e72474737bb,121,26,Adolescent Adults,Male,Iran,Asia,cost
67ab33fc-459a-4ad2-bdb1-1c46b88d4ac4,109,36,Mature Adults,Male,Saint Helena,Africa,listen
055bc5e1-8f52-4762-8367-dcb3b7b31684,240,31,Mature Adults,Female,Armenia,Asia,purpose
852ce146-03c4-4e7b-b97c-ae6d05b086f9,126,59,Senior Adults,Male,Serbia,Europe,total
8c307feb-b4d6-415b-a46b-f16a3fb463bd,143,61,Senior Adults,Other,Mauritania,Africa,seven
600627f4-b54e-499c-94de-baf67c3b8872,74,28,Adolescent Adults,Other,Timor-Leste,Asia,drive
5a613e71-d71f-422f-9ec9-af86daa8992f,73,24,Adolescent Adults,Male,Tajikistan,Asia,nothing
4905d679-f2f4-49da-ae1d-e2f0ca5b106c,38,33,Mature Adults,Male,Vietnam,Asia,life
3338eb04-2620-4b17-ba3f-c68503233d30,18,36,Mature Adults,Male,Denmark,Europe,exactly
e1744994-25de-482f-8f48-d3e7e003c69a,26,29,Adolescent Adults,Other,Christmas Island,Oceania,raise
3b374069-099c-43a5-aac0-865789a6e39a,91,57,Senior Adults,Male,Saint Kitts and Nevis,NorthAmerica,town
e20c5082-6657-4953-b545-90ef60c19e30,76,54,Senior Adults,Female,Aruba,NorthAmerica,agent
29ab888a-406d-4e18-aca0-a58b6507d43a,84,50,Senior Adults,Other,Qatar,Asia,institution
1d321ecd-302a-4a42-bc9e-b122e6d7429f,105,55,Senior Adults,Male,Marshall Islands,Oceania,blood
2b40a897-3210-4210-85f6-49067539b789,177,45,Mature Adults,Male,Colombia,SouthAmerica,station
8ba49186-d7ea-4434-9241-f960057114ca,42,50,Senior Adults,Male,Kenya,Africa,bag
4a831da5-86f7-4b5b-a488-ef789b1d9b45,78,43,Mature Adults,Female,Spain,Europe,behind
a99e1ebd-18c9-4a38-b288-81f15012a859,19,65,Senior Adults,Male,Bolivia,SouthAmerica,town
