Post_ID,Likes,Comments,Shares,Impressions,Reach,Engagement_Rate,Total_Engagement,Calculated_Engagement_Rate,Engagement_per_Impression,Reach_Efficiency,Performance_Level
e29367bf-62a8-4ee3-b4e9-c1d803f26180,32,70,50,7234,1306,11.64,152,11.64,2.1,18.05,High
9d5aebf6-6c6b-4bb4-905f-328f0b074b33,709,480,175,8213,2564,53.2,1364,53.2,16.61,31.22,High
1f1d8cd6-769d-45dc-a665-6791a9015bf5,852,435,42,4512,4169,31.88,1329,31.88,29.45,92.4,High
21d82e18-e4ec-4ab6-a14e-72e0070995d4,172,46,54,1725,1257,21.64,272,21.64,15.77,72.87,High
e968257f-f802-4278-ab48-4c35dc99a0ac,818,342,163,6558,4506,29.36,1323,29.36,20.17,68.71,High
1ad76384-7870-46b9-9dbf-3f90ea4108d4,827,386,82,8918,1393,92.96,1295,92.96,14.52,15.62,High
dde60f4c-5a7b-452e-ae96-0a60b78bd916,920,464,166,8080,2380,65.13,1550,65.13,19.18,29.46,High
57c8c3f0-62ef-446f-817f-aa394267d96a,226,213,167,3465,567,106.88,606,106.88,17.49,16.36,High
2e9fa3ba-8a51-4a17-bc6d-c3e3971298cc,317,289,24,5552,2031,31.02,630,31.02,11.35,36.58,High
0a7373ce-ee87-423a-a900-7f2fcb2521c8,222,43,13,5475,3469,8.01,278,8.01,5.08,63.36,Medium
792d41d7-c388-42b7-92bd-76149351cabb,229,20,110,6556,2744,13.08,359,13.08,5.48,41.85,High
97396234-31d3-4c1e-bc6c-a36f6ddc1556,860,222,92,6670,783,149.94,1174,149.94,17.6,11.74,High
7542286d-e702-42cf-a377-3fe511bd9ae8,551,392,42,8950,4031,24.44,985,24.44,11.01,45.04,High
36b0c2b5-0e2e-4e60-b606-45b6b807fa41,123,259,88,6502,857,54.84,470,54.84,7.23,13.18,High
17b80986-84f2-4234-a3ce-697f8e88bfd5,982,276,194,6685,2586,56.15,1452,56.15,21.72,38.68,High
4ff29824-1221-4d64-adc2-a077f27bb8ae,664,352,177,5570,3366,35.44,1193,35.44,21.42,60.43,High
5fcb8a74-3ef2-4653-bdf0-ddd482bb15c8,264,374,146,7391,4982,15.74,784,15.74,10.61,67.41,High
787241da-1e8a-428d-87d9-6dc560f58d9b,931,251,140,5296,2424,54.54,1322,54.54,24.96,45.77,High
91006a46-46ce-4fb9-8764-b3c063bd670d,117,497,68,9748,3129,21.8,682,21.8,7.0,32.1,High
227a8f68-ec41-4d88-8a1b-2458a1394672,30,306,68,9443,3575,11.3,404,11.3,4.28,37.86,High
feb62c0a-59d7-436f-95c4-201addf79420,215,18,83,3867,546,57.88,316,57.88,8.17,14.12,High
ad9af3b5-75ad-4f2f-bb17-f381610f4f2e,652,100,44,5550,2015,39.5,796,39.5,14.34,36.31,High
624c63ad-38f5-4fa5-a5f1-756b8bb61115,8,276,54,7321,1873,18.05,338,18.05,4.62,25.58,High
03174f38-8c38-45dd-adf6-679ff76b58e3,667,424,69,4892,1581,73.37,1160,73.37,23.71,32.32,High
c24ba525-2daf-4190-9d28-a2d881e3516c,161,231,128,9942,3290,15.81,520,15.81,5.23,33.09,High
f1369b61-9766-4317-a1ac-3cf548c215c9,876,188,191,7062,3711,33.82,1255,33.82,17.77,52.55,High
6900eaf0-26ce-4214-a105-86091a5510c1,970,183,6,8784,4456,26.01,1159,26.01,13.19,50.73,High
52477d3a-ed64-4997-a6fe-151b8e785994,97,335,110,9175,1218,44.5,542,44.5,5.91,13.28,High
c0a868ea-a9dd-4a5a-8f90-b8aa443da6c1,350,203,111,7521,2737,24.26,664,24.26,8.83,36.39,High
04e55905-5ffc-43fe-860d-08feb0ceb50b,618,91,174,3219,2642,33.42,883,33.42,27.43,82.08,High
a0399343-32ff-442a-9613-ebe06231f707,10,241,71,4554,1810,17.79,322,17.79,7.07,39.75,High
6c471fb2-1f86-4f0b-b3fd-5817cb49b89a,714,172,191,3310,600,179.5,1077,179.5,32.54,18.13,High
93549130-5fca-4b7e-9efc-6f4d890e80cc,151,79,102,8271,3632,9.14,332,9.14,4.01,43.91,Medium
07eec1dc-7347-475a-9846-2e071cc41861,137,99,13,7192,2215,11.24,249,11.24,3.46,30.8,High
264c8b54-106f-4861-aa88-bfe09be9d425,624,417,133,7053,2257,52.02,1174,52.02,16.65,32.0,High
707ed61b-13f6-42e2-9e0f-5e72ce2e8b39,523,244,177,7559,4526,20.86,944,20.86,12.49,59.88,High
e6a44a66-bbcc-4a0e-932a-dab771601392,156,30,189,7491,1774,21.14,375,21.14,5.01,23.68,High
473e6c52-68c1-4231-8e93-514cc6f2ff70,145,229,113,5494,4278,11.38,487,11.38,8.86,77.87,High
2b347bcd-e1dd-4420-b722-fb8d29baf109,575,490,176,4309,1737,71.45,1241,71.45,28.8,40.31,High
3d0c84d4-0933-4921-b5f0-a98228db9ea1,921,379,84,5734,4090,33.84,1384,33.84,24.14,71.33,High
79c5ae2f-7404-49e7-a1ae-268011f21ba6,781,294,97,5240,648,180.86,1172,180.86,22.37,12.37,High
543722df-01a7-4ab6-b949-214a0afd77c3,149,246,62,4497,1591,28.72,457,28.72,10.16,35.38,High
ff22f3aa-e770-45af-a779-ebd8f8ad7486,755,35,17,2887,1599,50.47,807,50.47,27.95,55.39,High
26e6ff8a-e2f5-41a5-8703-884a7ee53196,378,284,54,2557,1060,67.55,716,67.55,28.0,41.45,High
f8ffff35-4d49-4c37-b7fd-ece99b54879f,712,340,63,5565,2172,51.34,1115,51.34,20.04,39.03,High
0c2d16e2-9612-4791-b1fb-84a2fdc5b4fe,846,404,31,4671,4544,28.19,1281,28.19,27.42,97.28,High
b5762731-0fc8-431a-a416-8e67aa470de9,381,258,71,8421,4329,16.4,710,16.4,8.43,51.41,High
f108ba5e-c4f1-49ca-a8f8-0fcac0485620,716,357,148,5251,1998,61.11,1221,61.11,23.25,38.05,High
b9d6b4f8-351a-4e21-aad0-ee6124145643,923,265,120,4555,1426,91.73,1308,91.73,28.72,31.31,High
c9ccfe7d-e6d7-4450-a347-9455018de8d9,760,397,6,9076,2223,52.32,1163,52.32,12.81,24.49,High
344d6256-24fe-4226-ae22-915ad24e2c15,390,292,146,4729,2085,39.71,828,39.71,17.51,44.09,High
ae250c8b-0875-47e9-9748-52f08f9d35bd,760,358,186,6313,2833,46.03,1304,46.03,20.66,44.88,High
22339d16-4f68-406b-a3b7-d0e5cf7ee36e,503,453,172,5755,2202,51.23,1128,51.23,19.6,38.26,High
0bfd3925-fb9f-4d2b-aa7d-9f75b632faf5,491,492,21,8993,4861,20.65,1004,20.65,11.16,54.05,High
29b4aa00-0743-4484-893f-e6b036906dac,330,400,145,7675,3689,23.72,875,23.72,11.4,48.07,High
223d667c-fe1b-4e50-9fe0-a70c84283a7b,525,133,139,8245,1929,41.32,797,41.32,9.67,23.4,High
a6843013-c4f9-457f-9eae-3698980f0c67,223,398,56,8912,3774,17.94,677,17.94,7.6,42.35,High
0c058b77-32c5-43b3-90f6-38133e37a0c9,470,482,26,5042,1490,65.64,978,65.64,19.4,29.55,High
f6ac1229-9342-4aad-991c-a2ae0a4534e2,895,433,29,8897,1910,71.05,1357,71.05,15.25,21.47,High
c09f3f97-fae7-4400-8baa-07d87d8dfee9,396,370,199,4255,3417,28.24,965,28.24,22.68,80.31,High
a1bca257-9de7-4cea-8ac9-09f535d868a0,438,453,37,9854,3112,29.82,928,29.82,9.42,31.58,High
3a3c3696-03d8-4e4c-a012-ae908510bff7,885,252,56,8370,4559,26.17,1193,26.17,14.25,54.47,High
e4df008a-4b3a-44a9-9d8c-26a78bd99bba,593,407,105,9020,2947,37.5,1105,37.5,12.25,32.67,High
4b09a5fa-fe8f-441c-a093-7d9d288d1e64,359,425,166,5603,3653,26.01,950,26.01,16.96,65.2,High
740305f8-f5ab-4da8-a20d-6f1fb5699da6,98,230,44,5632,4236,8.78,372,8.78,6.61,75.21,Medium
172f3675-6b97-4f37-82ef-85621b3d8964,344,271,10,7875,1950,32.05,625,32.05,7.94,24.76,High
e8f3367d-ae2e-4f8e-b591-feb264886061,988,322,182,6130,2262,65.96,1492,65.96,24.34,36.9,High
6f94f3cc-e8c1-4623-9436-461e89b86846,101,85,22,3867,2523,8.24,208,8.24,5.38,65.24,Medium
fd7b2a63-00ad-4603-bbb1-8ada5bd71c06,156,295,54,7998,4305,11.73,505,11.73,6.31,53.83,High
b6b6e95e-ad8f-4ac9-b9cc-40b39d678897,134,182,149,6515,4057,11.46,465,11.46,7.14,62.27,High
f4d0da81-0126-4f40-8fa9-61c093c527a9,685,196,83,6427,2497,38.61,964,38.61,15.0,38.85,High
540f496b-11b6-4575-8d0d-94b2ee7fb2f3,749,324,138,4479,1674,72.34,1211,72.34,27.04,37.37,High
2feeea4f-dfb1-4b1e-b17b-64e52c9ee7c4,256,253,98,9220,4462,13.6,607,13.6,6.58,48.39,High
b09380d0-e8d9-45de-a682-9a6dc90864b7,371,431,118,7092,1862,49.41,920,49.41,12.97,26.25,High
f0f355c0-97b2-4e0b-9ca0-756ec99344f2,211,313,1,8705,4556,11.52,525,11.52,6.03,52.34,High
1e34f4d7-9162-458b-8988-1ce417b38401,291,274,183,3468,1648,45.39,748,45.39,21.57,47.52,High
8c906fcf-22f6-42d6-8fc4-09f67d3712b2,644,51,59,7054,929,81.16,754,81.16,10.69,13.17,High
b403409c-5737-40ae-a58e-aaa2b4f39dc8,185,471,21,3708,2682,25.24,677,25.24,18.26,72.33,High
8b0e43d4-466e-4a31-8558-5bf57cdd3c6c,74,426,87,4079,876,67.01,587,67.01,14.39,21.48,High
6aadaf28-4779-4e51-805b-030d12d3fad0,279,108,115,7569,2217,22.64,502,22.64,6.63,29.29,High
988000be-d2e1-4129-8cfc-25e872aad35a,820,167,16,6437,3817,26.28,1003,26.28,15.58,59.3,High
976311ab-faa2-465e-963a-b8ecde79afbc,111,125,151,5754,2477,15.62,387,15.62,6.73,43.05,High
c096f800-4f1b-4b5f-859f-9d4b18525453,541,451,176,6360,1483,78.76,1168,78.76,18.36,23.32,High
0389bc3e-2a73-4836-942a-70b3d54c7e34,954,177,59,4040,3944,30.17,1190,30.17,29.46,97.62,High
c47da50d-2508-4a5d-8670-573095ee43c5,108,42,195,2003,656,52.59,345,52.59,17.22,32.75,High
cf5d514e-e5d9-411a-ac86-6005e6b7248a,848,53,180,6439,4254,25.41,1081,25.41,16.79,66.07,High
97e1f2a6-5413-4705-8743-586c3ea8975d,836,163,112,5640,3015,36.85,1111,36.85,19.7,53.46,High
2e45914d-0c10-4b2c-beb7-331034be7a50,263,234,142,6345,2734,23.37,639,23.37,10.07,43.09,High
b314697d-347a-42d5-bae6-8d859b1cc240,131,75,196,5542,3872,10.38,402,10.38,7.25,69.87,High
83611719-1c1f-415b-805e-5a554d38c380,224,378,154,5554,1868,40.47,756,40.47,13.61,33.63,High
20e2ebc5-ad1a-4b9d-bc1f-f3803ed4f78b,204,423,12,1435,929,68.78,639,68.78,44.53,64.74,High
b0b3746f-b626-4acc-b413-9667beafc82d,521,178,0,5008,4745,14.73,699,14.73,13.96,94.75,High
30b278e9-dcb6-4c92-a999-26251e574e82,538,133,98,3936,1694,45.4,769,45.4,19.54,43.04,High
a43fa1d0-36d7-485b-9a2a-4800a0826cb0,464,316,110,1968,1640,54.27,890,54.27,45.22,83.33,High
1ef390b7-7170-47c1-ba69-13aa054b2d15,766,163,5,6340,944,98.94,934,98.94,14.73,14.89,High
b6c786aa-4300-408c-b647-87a42cb07297,653,82,51,2284,1406,55.9,786,55.9,34.41,61.56,High
537f4603-0651-4ca4-9440-20315b277bbe,847,149,116,9461,4205,26.44,1112,26.44,11.75,44.45,High
a6767d74-f63d-47df-937b-c1b9324983e7,409,472,9,2599,1450,61.38,890,61.38,34.24,55.79,High
77de79b5-ab48-4a5a-84ec-42d4fd14ce88,328,159,182,5572,2878,23.25,669,23.25,12.01,51.65,High
763adfbf-2cbd-4a02-a461-e16436f90438,400,314,181,6409,1770,50.56,895,50.56,13.96,27.62,High
73dfb396-3461-4e2b-8d57-ff085ab57804,272,417,119,8320,2533,31.9,808,31.9,9.71,30.44,High
b9c57946-6490-4641-a924-cdafe191f772,610,420,89,7814,1465,76.38,1119,76.38,14.32,18.75,High
280a9f40-1320-45a7-9556-73e671b9a79c,9,221,3,7591,2539,9.18,233,9.18,3.07,33.45,Medium
815acf71-89a0-4a08-9c4f-387b5bd8da60,257,79,111,8852,4968,9.0,447,9.0,5.05,56.12,Medium
aec65567-e431-4f25-9197-1f35dc7e1fdc,192,39,38,9076,4243,6.34,269,6.34,2.96,46.75,Medium
54999529-0ded-4c7e-ab94-8f4712dd9689,679,31,199,5734,2272,40.01,909,40.01,15.85,39.62,High
7dd6bcde-8111-4a3b-9568-155d530100fe,887,390,119,3909,2020,69.11,1396,69.11,35.71,51.68,High
4c2158aa-e403-4eda-9eea-1b0175f42011,125,186,166,7624,598,79.77,477,79.77,6.26,7.84,High
d59a0f15-a2e3-401c-91ca-1cdc9c6a087a,308,202,63,5699,1458,39.3,573,39.3,10.05,25.58,High
60c79b10-1cfb-4294-b90d-712e19928e51,860,378,156,4724,3383,41.21,1394,41.21,29.51,71.61,High
1d0dc5e5-6795-404d-bc98-dbfdfc41d05c,59,308,173,5672,2229,24.23,540,24.23,9.52,39.3,High
e32d08f3-040e-4cf4-8509-040b7b6c61b1,723,139,135,7543,2283,43.67,997,43.67,13.22,30.27,High
6fcdf984-086b-4e28-96e3-1031ce03f62e,68,131,179,8904,2272,16.64,378,16.64,4.25,25.52,High
db81cfd8-15d8-4ab6-aa4b-5bfa66ba7c4c,50,500,153,2832,1096,64.14,703,64.14,24.82,38.7,High
7441131d-1ac0-4678-bf1f-6f1adde83a8e,121,0,155,6645,882,31.29,276,31.29,4.15,13.27,High
3f45b4e9-3880-4702-bdfe-09a7318784d9,219,437,189,8669,4174,20.24,845,20.24,9.75,48.15,High
4842c21e-03e8-4543-aa81-94ff940a34d2,392,175,83,4138,2309,28.15,650,28.15,15.71,55.8,High
76acd326-bbd6-444c-919d-a36496e67095,579,233,129,9061,967,97.31,941,97.31,10.39,10.67,High
cbd53be5-a1b7-4305-80fa-80a44a05d70f,603,246,116,4223,1186,81.37,965,81.37,22.85,28.08,High
04422905-c44e-44ee-9bd4-f9e412d37214,705,115,86,2108,1635,55.41,906,55.41,42.98,77.56,High
e87c7876-4393-4216-839c-612e573fc445,18,312,108,3204,2340,18.72,438,18.72,13.67,73.03,High
e7b355de-620f-4b89-a01b-d3a0b363471d,154,204,169,1109,775,68.0,527,68.0,47.52,69.88,High
80a23a20-5cb5-455b-abfd-10da11a3a039,768,300,173,8881,3618,34.3,1241,34.3,13.97,40.74,High
e61b8ada-53d1-47b9-92c4-f1b14186ebce,45,311,32,7636,4297,9.03,388,9.03,5.08,56.27,Medium
2d8b9ec5-30bd-4073-88c0-9b1d2e86f53e,160,356,47,7711,3923,14.35,563,14.35,7.3,50.88,High
66db1429-f933-4c34-8e96-b8a933138512,210,188,8,3467,2966,13.69,406,13.69,11.71,85.55,High
0d76eac9-e88b-49ff-8fda-299419b864c0,983,310,162,9110,2806,51.85,1455,51.85,15.97,30.8,High
3a37b98a-57b8-4707-afdd-d559310d145c,77,56,68,4977,4389,4.58,201,4.58,4.04,88.19,Low
b45a0e78-4788-4db1-8af9-5664fba77a0b,713,362,75,5033,2340,49.15,1150,49.15,22.85,46.49,High
e7882475-0b82-4cba-9862-e29aafe155e8,41,291,188,2899,1530,33.99,520,33.99,17.94,52.78,High
d182f368-4fa7-45a1-ad17-069c39d3bc94,746,464,1,2489,1377,87.94,1211,87.94,48.65,55.32,High
13228db3-571e-48e0-9fb0-d0135199125f,106,101,66,7566,2757,9.9,273,9.9,3.61,36.44,Medium
0b6c1c1b-d897-4201-bb19-e44dd5fbe6d5,118,49,175,6892,4193,8.16,342,8.16,4.96,60.84,Medium
4623953c-d117-4bb6-be9a-4569224af4d0,126,433,53,1624,1054,58.06,612,58.06,37.68,64.9,High
d6701a80-0ac5-47db-a8aa-50c24b836c3c,245,431,107,8318,2067,37.88,783,37.88,9.41,24.85,High
268eae7f-909f-42c3-bb07-f169ebe5132c,230,28,29,4365,1426,20.13,287,20.13,6.58,32.67,High
974bf69a-b3f9-4f15-9b7d-49b09d9394b2,536,331,147,4814,1310,77.4,1014,77.4,21.06,27.21,High
778c64be-0913-4f7b-9aa3-b63e8d47cc58,289,498,185,5511,3660,26.56,972,26.56,17.64,66.41,High
e9d99b61-90ac-4a57-a43b-148acdb50812,60,489,161,2466,1572,45.17,710,45.17,28.79,63.75,High
47c07857-1808-45d6-ac72-6c0e39793bb7,390,208,195,1778,831,95.43,793,95.43,44.6,46.74,High
ab5e3099-cc52-4bca-ab7c-05bd6e2ec70e,790,270,165,7242,2252,54.4,1225,54.4,16.92,31.1,High
5db68eab-7896-4a03-ab4f-9925faa04292,5,403,99,3711,3553,14.27,507,14.27,13.66,95.74,High
44ebe510-8a2a-4b06-bcd3-a6b20738749d,265,482,113,8827,660,130.3,860,130.3,9.74,7.48,High
0aa4c085-5c03-42f3-9f72-1655d8f2fcdd,45,73,145,6617,2431,10.82,263,10.82,3.97,36.74,High
aee312db-d80e-4cc3-a961-c6e2fd96a98b,105,311,133,9716,2250,24.4,549,24.4,5.65,23.16,High
b1308bab-fce9-4dd1-a42c-34c68987e689,163,344,63,4027,2365,24.1,570,24.1,14.15,58.73,High
5ae4c12c-bdb4-4cee-b091-78f99181ea1e,579,209,194,9685,2468,39.79,982,39.79,10.14,25.48,High
935fa0b2-c3e3-48b4-82a8-996d240187cf,677,136,193,5835,654,153.82,1006,153.82,17.24,11.21,High
02e7b1de-255a-43fb-a281-0938ac63a362,733,201,25,6497,3547,27.04,959,27.04,14.76,54.59,High
16c97597-5ef9-442d-8ee0-bda876561a86,203,372,48,1358,1039,59.96,623,59.96,45.88,76.51,High
e0349943-0379-40d8-b413-02aff2291b81,425,223,51,3995,1167,59.9,699,59.9,17.5,29.21,High
5a596636-4de5-45e5-858c-a7c409d034ca,660,319,100,8322,4982,21.66,1079,21.66,12.97,59.87,High
c8c9a9e9-fa4c-444b-867d-4ac6f8046b36,502,143,140,8215,3211,24.45,785,24.45,9.56,39.09,High
d108c149-ed0f-4e73-8c6a-e541c2998b34,587,405,57,6155,3131,33.5,1049,33.5,17.04,50.87,High
99b863bc-a9bf-4935-812c-c9fba4cbb5d9,570,459,170,7601,4961,24.17,1199,24.17,15.77,65.27,High
c44ff31d-9164-466d-bf2b-80da94223186,434,189,111,8234,4452,16.49,734,16.49,8.91,54.07,High
caa5cd88-e44a-4722-9d66-5ebed71dff08,182,384,1,7548,1924,29.47,567,29.47,7.51,25.49,High
51ddbfc0-80ab-4a4c-93b1-a3dbd842a087,957,21,48,9804,4198,24.44,1026,24.44,10.47,42.82,High
8f728030-4ac4-48c2-ad3e-f37f504b9911,754,253,179,5282,3365,35.25,1186,35.25,22.45,63.71,High
c1c6b073-f5a7-470c-b80a-5be1b414e13d,776,402,18,6672,2321,51.53,1196,51.53,17.93,34.79,High
c28d8047-a687-45ba-b97a-dfcedfa56c24,464,149,174,4492,3643,21.6,787,21.6,17.52,81.1,High
64aa1d82-222b-408c-8214-33c5ca533b50,326,351,81,4530,547,138.57,758,138.57,16.73,12.08,High
9476f4b7-8b32-4578-a3f3-717178a778a0,15,142,138,7715,943,31.28,295,31.28,3.82,12.22,High
2310a1f9-c20f-4475-8e1c-5360d2429ee7,960,473,190,9454,4709,34.47,1623,34.47,17.17,49.81,High
442a3747-e7aa-4078-bbae-4d226fb2d91c,88,473,30,6451,772,76.55,591,76.55,9.16,11.97,High
76c6c4ba-14b4-4b53-aef9-53e173df9352,142,408,112,6697,1186,55.82,662,55.82,9.89,17.71,High
e597a627-076c-45b3-b7cc-07919d3f6973,694,50,13,6945,3814,19.85,757,19.85,10.9,54.92,High
e40bc06d-be0c-4b63-a571-8929128ddd0c,599,271,88,9744,4450,21.53,958,21.53,9.83,45.67,High
28444d1d-a947-4e63-809b-a7ebdc530cf3,49,351,10,3318,882,46.49,410,46.49,12.36,26.58,High
fd138daf-7557-427c-8daa-8c6d2d950b78,574,81,135,9795,1638,48.23,790,48.23,8.07,16.72,High
ddac7f20-ce38-468e-8e4e-2c1eee4a4005,808,60,14,5465,4624,19.07,882,19.07,16.14,84.61,High
b8712ee2-1f80-48c7-907a-47ea837bc615,950,193,86,8971,659,186.49,1229,186.49,13.7,7.35,High
fe7f4adf-ddb2-4b23-a5f7-a77c0a76d448,798,470,137,5656,4230,33.22,1405,33.22,24.84,74.79,High
b07da982-fe11-46e5-84fc-e8d93a8f1613,465,215,140,8066,2314,35.44,820,35.44,10.17,28.69,High
73d60548-b39c-44c3-94fc-f5799b2293c7,288,467,67,2632,878,93.62,822,93.62,31.23,33.36,High
218bf7b7-2870-4d32-b236-6f9a7250fd6d,113,247,62,6419,2667,15.82,422,15.82,6.57,41.55,High
b05aa7bd-4f83-4e66-9b45-333586670978,840,469,152,6922,880,166.02,1461,166.02,21.11,12.71,High
e1c6564d-c09c-4285-94ea-e9a665fb7293,879,435,116,5049,1659,86.2,1430,86.2,28.32,32.86,High
4133cab9-44e7-48dd-928b-ef9d39c06fc0,177,68,165,3488,1848,22.19,410,22.19,11.75,52.98,High
0babe773-f38d-4344-8a6a-a87345b09b07,849,495,195,9661,4606,33.41,1539,33.41,15.93,47.68,High
b53b887c-5ac8-4b44-9f5f-c401f138a1fc,248,226,164,2512,1158,55.09,638,55.09,25.4,46.1,High
e45904e3-083e-4a30-ab7f-b4ac0bce5aae,429,290,70,6252,841,93.82,789,93.82,12.62,13.45,High
2b6807f0-8040-4760-a414-3b19472e46a5,698,500,28,8311,1463,83.8,1226,83.8,14.75,17.6,High
1fd1615d-31c5-4f8f-b1d1-da85cad39a38,251,449,104,4870,4724,17.02,804,17.02,16.51,97.0,High
2e2242d5-540e-440b-bfce-c428d46379bf,322,430,124,5680,3702,23.66,876,23.66,15.42,65.18,High
1ca64582-4ef2-4aad-9b81-17d91646d3d0,965,456,194,9021,3833,42.13,1615,42.13,17.9,42.49,High
adf004b1-2fa9-4ebc-af07-52583d2332ae,157,307,13,5664,842,56.65,477,56.65,8.42,14.87,High
d09cb130-b639-4e40-8e40-59a849dc2f9b,219,322,85,4613,2152,29.09,626,29.09,13.57,46.65,High
6e92ff02-0b07-44c6-9915-bbf9ddc37c52,226,7,173,3980,3316,12.24,406,12.24,10.2,83.32,High
d0b1bfc6-76cb-4adc-8647-e568ada42ca0,951,285,14,4304,2790,44.8,1250,44.8,29.04,64.82,High
8059289b-2fea-4622-83fc-ced60a5e351a,642,385,172,8611,2547,47.07,1199,47.07,13.92,29.58,High
f2e899da-69dc-400e-b81f-9309fc335b65,314,337,159,2767,1998,40.54,810,40.54,29.27,72.21,High
fb0dd71b-33c3-4714-8f00-2e55536c9243,362,401,182,5680,3971,23.8,945,23.8,16.64,69.91,High
a88eb37d-18da-44af-9648-64d6de35e236,801,288,169,7849,1048,120.04,1258,120.04,16.03,13.35,High
ccc87d60-03b3-4659-b5f0-17e8b2c91fa6,188,122,110,5658,3200,13.12,420,13.12,7.42,56.56,High
42935b8d-e3ec-4809-aae6-8369c335a9fd,730,273,154,9272,668,173.2,1157,173.2,12.48,7.2,High
3ccdf969-e647-43f9-83b7-41aa7ae3abac,739,204,77,7921,3931,25.95,1020,25.95,12.88,49.63,High
114e009f-0ef5-4f17-bf88-dbb92d63350b,537,385,8,1682,777,119.69,930,119.69,55.29,46.2,High
ec43af9e-a3df-491c-9144-1b8908b45832,169,109,144,6270,1559,27.07,422,27.07,6.73,24.86,High
54b3428c-b98c-4539-be89-741a04db0058,894,395,12,8561,2202,59.08,1301,59.08,15.2,25.72,High
6af429d6-850d-4ad1-af9e-d25deedb74b7,618,240,75,4591,4441,21.01,933,21.01,20.32,96.73,High
bc9f9664-4b9c-4d99-b66d-8b7abe7a0c97,800,194,41,7635,2490,41.57,1035,41.57,13.56,32.61,High
38373973-26dc-4957-a2df-eea30a9977d9,564,260,33,5367,4186,20.47,857,20.47,15.97,78.0,High
e82fa045-a733-4a6b-92e9-58d75be3c1c2,600,453,146,8204,830,144.46,1199,144.46,14.61,10.12,High
4b22c954-b299-48af-b41b-951e6b2e6cc7,945,232,185,5389,525,259.43,1362,259.43,25.27,9.74,High
7590e13c-e509-495d-b0d5-383aacf26e1b,991,144,45,9530,4854,24.31,1180,24.31,12.38,50.93,High
61da243d-15b8-4607-8660-60860407dd1b,401,167,132,7535,4170,16.79,700,16.79,9.29,55.34,High
ef10003b-e093-42c3-8367-4c74d7618e0a,384,129,107,6653,1434,43.24,620,43.24,9.32,21.55,High
d3b6c3c4-4465-409e-b663-6983161d0ebc,580,198,126,4323,2479,36.47,904,36.47,20.91,57.34,High
ce262762-43bf-42b8-afbc-a057831c4606,207,69,43,9614,1292,24.69,319,24.69,3.32,13.44,High
42c97c25-b4a5-48ae-b2a2-a6ed737af653,767,23,65,4385,3527,24.24,855,24.24,19.5,80.43,High
500d258c-912e-46ff-af3e-c6b24703a65c,655,418,180,8102,653,191.88,1253,191.88,15.47,8.06,High
1deaab65-7e28-4454-a28e-693d3998cb24,807,255,100,6788,4784,24.29,1162,24.29,17.12,70.48,High
85fbe00a-1571-4b8d-ade5-e0dd9ee1677c,396,259,115,5462,603,127.69,770,127.69,14.1,11.04,High
2631056e-5819-44f5-bc1e-55b953d3dbd1,520,169,199,5135,3225,27.53,888,27.53,17.29,62.8,High
85a9a212-ac8a-4bba-9164-0c94f1070e0f,184,413,192,1239,919,85.85,789,85.85,63.68,74.17,High
2632de86-693f-481c-a5ac-dfea6029a4e2,407,294,52,7545,4753,15.84,753,15.84,9.98,63.0,High
b0fc1b21-33db-41ea-b72e-445b0189f229,141,117,106,7699,4724,7.71,364,7.71,4.73,61.36,Medium
c1d6c7d2-013c-4a35-aa3b-a9a3b25eb02d,533,64,117,9507,1177,60.66,714,60.66,7.51,12.38,High
613e6f2c-6139-47dc-b857-3217f409de9e,458,299,66,7528,3785,21.74,823,21.74,10.93,50.28,High
1ea5d2a4-a95e-4043-919b-b9cb8b90ba76,359,470,26,7015,4634,18.45,855,18.45,12.19,66.06,High
98b5c873-1392-4740-a62e-1d8d09fc397d,151,376,61,6214,4998,11.76,588,11.76,9.46,80.43,High
f8370366-af10-4c07-8890-e6539b9e992a,317,405,47,5499,4006,19.2,769,19.2,13.98,72.85,High
47b6cfd9-6c81-4c34-a908-975bbec06d74,192,215,94,5509,1682,29.79,501,29.79,9.09,30.53,High
0a90d0f7-c527-4b62-9768-3c3a4152d45e,465,47,23,6274,4198,12.74,535,12.74,8.53,66.91,High
cb51dec8-3fa9-4a7a-b4d0-64715b2ea7ba,228,184,6,9977,819,51.04,418,51.04,4.19,8.21,High
7d27fdea-63f2-4a4e-9203-65b0efb56313,73,311,43,2937,1940,22.01,427,22.01,14.54,66.05,High
73c7ab85-d334-43af-93f5-59d444e2d7e0,694,345,184,7347,3808,32.12,1223,32.12,16.65,51.83,High
484f3578-96c9-4929-850b-819efca0239a,185,374,198,5433,3491,21.68,757,21.68,13.93,64.26,High
d727aa56-b44f-485b-90c3-3ff67f3f24cf,71,200,4,4343,2180,12.61,275,12.61,6.33,50.2,High
8266d6e6-8909-42ea-a6aa-2a27f9162567,624,180,40,9303,4743,17.79,844,17.79,9.07,50.98,High
7fda9f20-e5e7-46a7-a13f-01694612adcb,861,214,195,8897,3187,39.85,1270,39.85,14.27,35.82,High
aec1138c-991c-4f3a-a1b8-98769d42a7b0,890,324,66,3387,2278,56.19,1280,56.19,37.79,67.26,High
595722e1-4c32-4eb0-a40c-c743b6bd88d8,226,346,123,6238,3464,20.06,695,20.06,11.14,55.53,High
