Post_ID,Platform_ID,Platform,Post_Type,Post_Content,Post_Timestamp,Date,Weekday_Type,Time,Time_Period,Sentiment,Campaign_ID,Campaign_Key,Influencer_ID,Influencer_Key
b86fe331-85fc-468b-a7bf-e0c782c8da8e,4,LinkedIn,Link,Church notice product door where.,2023-02-06 10:18:15,2023-02-06,Weekday,10:18:15,Morning,Negative,,,,
7e3dc1e5-ecc6-4bdf-bf06-cd05d9ff9d23,2,Facebook,Video,American mention rule church leader.,2022-10-18 17:54:39,2022-10-18,Weekday,17:54:39,Afternoon,,ac04ccf9-828c-4042-af03-159186f18b07,20032,,
4fd8bcdf-1dc9-4443-8836-1c4a675b027e,3,Twitter,Link,Tonight material general boy add.,2021-09-04 11:23:41,2021-09-04,Weekend,11:23:41,Morning,,,,,
0cded657-3a0c-495e-858a-18ba44700a5e,4,LinkedIn,Link,Red break public bar rule door star.,2023-10-12 19:59:56,2023-10-12,Weekday,19:59:56,Evening,,,,,
26ec122e-29bc-4e61-9810-e3734c528d82,1,Instagram,Video,Manager paper what success.,2023-11-15 20:06:55,2023-11-15,Weekday,20:06:55,Evening,Neutral,,,,
0a35d86f-5cc2-44f2-ac2f-4a7545f893b0,4,LinkedIn,Video,Sometimes significant law arm.,2021-12-17 16:55:34,2021-12-17,Weekday,16:55:34,Afternoon,Positive,,,,
67df38c1-263e-47b3-b80b-ca3e4f567f64,4,LinkedIn,Link,Dog discussion tree this physical mouth sign.,2023-10-20 15:21:42,2023-10-20,Weekday,15:21:42,Afternoon,Neutral,,,,
6761daa2-5eeb-40f2-83ee-cc25aaa28420,1,Instagram,Image,Beyond majority move child kitchen plant.,2023-07-25 13:04:39,2023-07-25,Weekday,13:04:39,Afternoon,,,,,
23bd673a-22b3-4950-bc1c-889b3ae95bd1,1,Instagram,Link,Share I day.,2022-11-22 13:58:03,2022-11-22,Weekday,13:58:03,Afternoon,,,,,
c02d6f03-33c8-4f73-9ff7-fd1f616e3a9e,2,Facebook,Link,Especially power matter view.,2023-11-26 02:34:14,2023-11-26,Weekend,02:34:14,Night,,,,,
af8d3364-094e-4b05-b410-79f92d78539f,1,Instagram,Image,Century bag your police imagine state.,2023-11-04 03:43:13,2023-11-04,Weekend,03:43:13,Night,,,,,
948f6d19-8d2b-4cd0-ada1-ec48c80a1349,3,Twitter,Link,Organization surface bad base pick.,2022-10-30 14:17:04,2022-10-30,Weekend,14:17:04,Afternoon,,4c74973f-2e80-4d4b-9789-7579a78e0e1f,20033,,
771eba69-e578-4566-a330-ed09a81a6f7a,3,Twitter,Link,Chance include forward budget detail hope scene.,2022-06-14 01:02:18,2022-06-14,Weekday,01:02:18,Night,Positive,,,,
18809c27-f004-49bd-bcb4-23c17f05670c,4,LinkedIn,Video,East that area phone.,2024-01-12 03:39:38,2024-01-12,Weekday,03:39:38,Night,,,,,
2dc8db3f-17d6-4ef0-a96e-69e3fa19fb1a,2,Facebook,Video,Test few data product magazine foreign common education.,2021-09-14 22:04:04,2021-09-14,Weekday,22:04:04,Night,Neutral,,,6d71ece9-8e69-4dc5-a610-a0193ca05870,9946
e3322e2c-4bb4-47be-bed9-f45d0f28821c,1,Instagram,Video,Science major billion guess American.,2021-11-04 07:32:41,2021-11-04,Weekday,07:32:41,Morning,Neutral,01788eed-e171-426b-a23b-61d0087efdfd,20034,,
0a6182c7-50be-4371-9315-9b7958bb1d35,2,Facebook,Link,Finish cell huge how management.,2021-07-23 02:46:07,2021-07-23,Weekday,02:46:07,Night,Negative,,,,
25a983f5-0ecb-4644-8fe9-7727073b64cf,4,LinkedIn,Image,Direction tell policy alone.,2023-06-23 10:35:02,2023-06-23,Weekday,10:35:02,Morning,Negative,dabe4615-4ccb-42be-bbd9-fcddc16f20ff,20035,,
62e6b7f1-e837-4cfa-8ebe-590ea2eca0d6,3,Twitter,Link,Could marriage college evening each.,2023-11-05 15:19:08,2023-11-05,Weekend,15:19:08,Afternoon,,,,,
e603ba30-2122-4b6e-bbd7-f0a758b764fc,2,Facebook,Image,Prove either trip practice could.,2022-07-12 23:15:29,2022-07-12,Weekday,23:15:29,Night,Positive,,,e95a6d3e-54a6-44c0-9d07-67bb2272d2b3,9947
6b538f48-175d-4db0-9078-1521f126481c,3,Twitter,Video,High low paper present drive recent less.,2022-01-29 19:48:55,2022-01-29,Weekend,19:48:55,Evening,,,,,
b40ba7ab-64ff-4b6c-8cb3-b08211ec1501,2,Facebook,Video,Deal cup floor game book force whatever chance.,2021-12-05 17:08:01,2021-12-05,Weekend,17:08:01,Afternoon,Positive,,,,
ddebb7a7-95d3-46ce-b953-18db8b95046f,1,Instagram,Image,Win election argue billion option yes near.,2023-09-07 05:24:31,2023-09-07,Weekday,05:24:31,Night,,,,,
bddaf2d8-667d-4fcd-8b39-b6ae92b5820d,3,Twitter,Link,Energy this enjoy indicate.,2021-07-26 16:29:36,2021-07-26,Weekday,16:29:36,Afternoon,Positive,,,,
5d20fc6d-0276-4ad5-99f1-6649f07dd430,4,LinkedIn,Image,Catch group explain war.,2021-10-06 04:04:35,2021-10-06,Weekday,04:04:35,Night,Negative,,,,
d670b05c-7290-4120-84ab-08bed9de8a9e,2,Facebook,Image,Then event describe state benefit serious.,2021-10-22 22:27:14,2021-10-22,Weekday,22:27:14,Night,Positive,,,4b88aee4-5759-4fe2-ac68-f37ab81478e7,9948
0bef384e-4e76-4673-9e71-528ae88b8ebc,4,LinkedIn,Link,Away buy degree career partner.,2022-10-24 10:02:40,2022-10-24,Weekday,10:02:40,Morning,,,,,
e0ce78b3-b19e-4644-8bfa-bff50cdfd490,4,LinkedIn,Video,Measure agency expert.,2023-05-28 05:11:03,2023-05-28,Weekend,05:11:03,Night,,,,,
842edfea-2229-4069-986c-38373ea87efb,1,Instagram,Video,Billion must they debate various serious.,2021-08-27 08:49:19,2021-08-27,Weekday,08:49:19,Morning,Positive,aef9321f-27b9-4d9b-9e27-9fb64d7b32be,20036,,
7acce3d9-98c7-4515-b5c3-96b03b27fcca,3,Twitter,Video,Southern walk set rise oil cell I.,2022-02-10 07:30:35,2022-02-10,Weekday,07:30:35,Morning,,,,,
755de131-9551-4fa3-9c4f-ed73c0be7b3f,1,Instagram,Video,Similar some who feeling.,2024-02-11 11:56:46,2024-02-11,Weekend,11:56:46,Morning,Neutral,,,,
c9e08b4e-bff3-4b38-b456-f794fb344102,2,Facebook,Image,True east clear policy party may government.,2021-03-10 13:48:06,2021-03-10,Weekday,13:48:06,Afternoon,,,,,
67d1cdf6-8b16-4531-8995-6549c738462f,4,LinkedIn,Link,Growth order media future.,2021-06-17 18:52:03,2021-06-17,Weekday,18:52:03,Evening,Negative,49a015da-3b8c-4df0-bdf9-fadbd17237b6,20037,,
12c20358-38d2-4395-ba3b-62855fc7a6a9,1,Instagram,Link,Professor example final song bill.,2023-08-17 22:41:45,2023-08-17,Weekday,22:41:45,Night,,,,,
7067e504-e793-4098-be77-7652c74e83f0,4,LinkedIn,Image,Organization listen life choose big identify suddenly.,2022-03-02 12:06:05,2022-03-02,Weekday,12:06:05,Afternoon,Negative,,,,
ea903d24-f520-42bd-982d-fc9cfbc0ba19,3,Twitter,Link,Certainly high must.,2022-07-12 07:21:21,2022-07-12,Weekday,07:21:21,Morning,,,,,
27cd373f-2074-4865-9535-1c6a37d7785b,4,LinkedIn,Link,Develop record happen peace around land.,2023-06-07 07:00:20,2023-06-07,Weekday,07:00:20,Morning,Positive,,,,
7e40e5a6-b612-455f-81d6-c2d4384ff414,3,Twitter,Video,Response energy beautiful expert.,2024-02-16 18:43:15,2024-02-16,Weekday,18:43:15,Evening,,,,,
db71af00-ceae-420a-8169-66452c7c80b2,4,LinkedIn,Link,Must from its evidence eye almost.,2021-03-23 19:56:51,2021-03-23,Weekday,19:56:51,Evening,,,,,
ac426298-fefd-4c2d-b8ac-f228eb3b50d1,4,LinkedIn,Link,Happy method south west rock think season.,2022-10-21 23:30:02,2022-10-21,Weekday,23:30:02,Night,Negative,7d4101df-66fb-4738-a738-84d2e2ab9fb5,20038,,
e2d2e9c0-73d0-4481-891d-6cd6db1c73f5,2,Facebook,Link,Relate many network themselves course security.,2022-12-11 19:06:52,2022-12-11,Weekend,19:06:52,Evening,,,,,
4516f805-d447-4dbb-925f-b00e95968f0b,4,LinkedIn,Video,Foreign return beyond bring adult name why.,2021-12-07 15:10:38,2021-12-07,Weekday,15:10:38,Afternoon,Positive,,,,
33605d48-dc94-4981-8b8c-153a91804f70,2,Facebook,Link,Put great late pay travel.,2022-10-09 17:59:10,2022-10-09,Weekend,17:59:10,Afternoon,Negative,a7aac84e-ec96-45f5-a738-b281ebfe5dfb,20039,,
7bb99bdc-dec9-45f2-a2e9-1b09d7717c75,1,Instagram,Video,Compare side list stand.,2022-12-17 10:13:41,2022-12-17,Weekend,10:13:41,Morning,Neutral,,,244a2048-d6a4-4dcf-a76b-170a6e8957fb,9949
729cd8ac-5b21-4d66-9eee-2454af86f0c0,4,LinkedIn,Link,State level here peace final drug free.,2023-08-02 21:31:07,2023-08-02,Weekday,21:31:07,Evening,,,,,
774daef3-004a-44d0-9ea8-7ad667022bf5,1,Instagram,Video,Structure admit sport amount area.,2022-05-12 18:19:16,2022-05-12,Weekday,18:19:16,Evening,Negative,,,,
0e62afc1-af4f-4ffa-862b-db3c1be52d5a,4,LinkedIn,Video,Big success weight friend court look from.,2022-07-08 01:36:01,2022-07-08,Weekday,01:36:01,Night,,,,,
f99cdd15-9ccf-4e87-b34e-cae893b42305,1,Instagram,Link,Fear for popular event training.,2021-05-05 18:55:59,2021-05-05,Weekday,18:55:59,Evening,,,,,
ef81873c-18fd-43ad-95fd-d11c636bb9da,4,LinkedIn,Link,Pay almost report direction animal agency.,2021-03-10 21:48:13,2021-03-10,Weekday,21:48:13,Evening,Neutral,3f369b90-893a-4115-90e8-60e4a01eb526,20040,2c341cdf-0db2-4dc3-a74b-8a17b60cae9b,9950
4a2747e0-00b4-448f-8b11-c30e1bfa7757,1,Instagram,Image,But clearly always short full successful hair.,2022-03-23 13:33:13,2022-03-23,Weekday,13:33:13,Afternoon,,,,,
c6f54823-a142-4f62-8897-555dd02384c8,4,LinkedIn,Link,Respond statement tonight attention garden if young.,2022-01-10 10:07:33,2022-01-10,Weekday,10:07:33,Morning,,,,,
e0d9363e-75fa-4bd7-b31f-2321aa4a0790,3,Twitter,Video,Different treatment shake Democrat onto within.,2022-10-22 00:08:49,2022-10-22,Weekend,00:08:49,Night,Negative,,,9adfe670-0a0d-45d8-94da-9281dcf1f723,9951
e810b9dd-0e4c-4c45-ae62-def4d7c15d6b,2,Facebook,Image,Girl give return threat.,2023-12-14 08:35:50,2023-12-14,Weekday,08:35:50,Morning,Neutral,e8e9cebc-8ec3-452f-a431-7a1523b9ee72,20041,,
e340cde0-4d5c-45ff-bfa4-6d98ef013bdc,3,Twitter,Video,Party help hit answer rich beautiful part low.,2024-01-12 06:55:01,2024-01-12,Weekday,06:55:01,Morning,,,,,
0c1ab243-27ca-44f3-b4b8-b691ef9dd88b,1,Instagram,Link,Alone beat between task lose five and.,2024-01-19 10:43:04,2024-01-19,Weekday,10:43:04,Morning,,,,,
02402e93-876f-4590-a85d-69c6dd5a3120,1,Instagram,Video,Buy attention generation notice him until personal.,2021-06-06 13:30:17,2021-06-06,Weekend,13:30:17,Afternoon,,,,,
4bb77946-7e91-4efe-83cb-22a467221ea0,3,Twitter,Video,Role local possible everything born.,2021-04-24 15:57:26,2021-04-24,Weekend,15:57:26,Afternoon,Negative,,,,
dbf5a183-a30b-442d-a4b3-300cddded549,3,Twitter,Video,Since American kid base.,2022-10-27 01:15:16,2022-10-27,Weekday,01:15:16,Night,,,,,
3ba8c41a-3380-4ba4-b9ba-68a6efad4f13,2,Facebook,Link,Always instead bring situation describe.,2022-03-13 22:38:22,2022-03-13,Weekend,22:38:22,Night,Positive,a2d89b7a-845a-4fb7-97bf-da45664cd398,20042,,
1eb11a05-60a1-4977-b7c5-2b35c943a48b,3,Twitter,Link,Share you decade animal another require.,2024-02-19 19:04:13,2024-02-19,Weekday,19:04:13,Evening,,,,,
9b94cef3-fbf1-4dc9-853e-5cf479d6d216,4,LinkedIn,Video,Far among debate.,2021-12-01 20:36:12,2021-12-01,Weekday,20:36:12,Evening,Neutral,,,,
064cf4d9-9752-4b3f-8325-5223f242f396,3,Twitter,Image,Appear receive since receive fund.,2022-05-19 17:40:16,2022-05-19,Weekday,17:40:16,Afternoon,,,,,
7858e467-a6e1-4edb-8864-2bf5118ee43b,2,Facebook,Link,Politics thousand career result soon attorney natural.,2023-08-04 22:17:50,2023-08-04,Weekday,22:17:50,Night,Neutral,,,,
035c4114-d184-45d0-9366-e6605917707b,2,Facebook,Image,Analysis agent and present radio wind huge.,2021-11-06 06:07:17,2021-11-06,Weekend,06:07:17,Morning,Negative,1d49c683-1e04-4d27-812c-2484ba427e5b,20043,,
70299ca0-c324-40e8-b83f-c8c5532d542c,2,Facebook,Video,Prevent hotel treatment few.,2021-12-02 20:27:24,2021-12-02,Weekday,20:27:24,Evening,,,,,
82b47a9d-02e4-4b62-9f4b-a7b89ef3157c,4,LinkedIn,Image,Trial night by capital.,2022-09-09 10:33:56,2022-09-09,Weekday,10:33:56,Morning,,,,,
a8c93f83-bf62-44be-858e-bbda313cf65f,3,Twitter,Video,Bill street later relate.,2023-05-20 21:12:47,2023-05-20,Weekend,21:12:47,Evening,,,,,
1a4fcfc2-6691-4c72-aa36-a33c89e72532,1,Instagram,Link,Simply once issue compare.,2021-12-04 12:44:42,2021-12-04,Weekend,12:44:42,Afternoon,,,,,
64251c36-fadf-40b5-91bb-8929f4c7d9fd,4,LinkedIn,Video,Million each home like future relate impact.,2022-09-01 08:23:25,2022-09-01,Weekday,08:23:25,Morning,,,,,
e1d416b1-f078-4fa3-acef-23a2788088ce,4,LinkedIn,Video,Seven million direction offer performance community.,2022-01-21 04:05:27,2022-01-21,Weekday,04:05:27,Night,,,,,
51b7d548-e46b-46d2-9da2-a401ab62c468,3,Twitter,Image,House series five ago production political school.,2023-10-01 00:41:22,2023-10-01,Weekend,00:41:22,Night,,,,,
5b746af3-ceb5-49ce-9410-be6e8eaee5ec,4,LinkedIn,Image,Concern friend low animal.,2023-12-16 07:25:54,2023-12-16,Weekend,07:25:54,Morning,Negative,93ce96fc-a3be-4098-a736-6ff8f739d3a3,20044,,
eaddbaaf-f3c6-4545-841d-a8dfc6be4702,1,Instagram,Link,Bag real project impact team together.,2021-05-22 08:21:20,2021-05-22,Weekend,08:21:20,Morning,,,,,
e3fe2757-5aca-42bd-93c8-773d4701cbaf,1,Instagram,Video,Evidence should include if me.,2022-07-23 13:59:10,2022-07-23,Weekend,13:59:10,Afternoon,,0f54ff9f-2277-4526-b20d-3c7cddb868c2,20045,,
fe4d73e4-f2bb-4a24-98d8-3381458dd844,2,Facebook,Image,Simply man possible course should citizen hard.,2021-04-19 22:47:53,2021-04-19,Weekday,22:47:53,Night,Neutral,,,,
2b7f4fd4-861a-4802-a1c7-affd7cfa9f12,2,Facebook,Video,Beyond none tell tonight.,2022-04-26 03:12:52,2022-04-26,Weekday,03:12:52,Night,Negative,,,,
5b297e0d-5d6a-4a63-a680-49ed5b2d1b60,3,Twitter,Link,Peace agent half husband both tend.,2023-04-12 02:47:47,2023-04-12,Weekday,02:47:47,Night,,,,,
e9ad924c-7db8-4141-9f4c-f07c62b0429d,1,Instagram,Link,Tell western board article picture many.,2023-02-04 02:07:32,2023-02-04,Weekend,02:07:32,Night,Positive,,,,
8e0dbe0f-aabf-4c84-a5ea-8870d3713a7a,1,Instagram,Video,House policy care tend effect support model.,2021-08-03 14:13:17,2021-08-03,Weekday,14:13:17,Afternoon,Positive,,,,
fd0fc09c-52fc-4d72-9930-362785cd15d0,2,Facebook,Link,Eat media table large sort professional.,2021-10-16 20:34:29,2021-10-16,Weekend,20:34:29,Evening,Positive,,,,
c291e052-e79c-4470-9263-416e0383b659,4,LinkedIn,Link,Else TV reach become medical family.,2023-04-05 21:54:47,2023-04-05,Weekday,21:54:47,Evening,,c491fbd7-7b55-4c40-b85d-403f680fe00c,20046,,
a6345ca4-ae63-49c7-ae3a-bdf9ccf377c9,4,LinkedIn,Link,Low yard goal hospital think hair save.,2021-07-17 15:26:14,2021-07-17,Weekend,15:26:14,Afternoon,Positive,,,,
8bb4ffc2-ef81-4669-98af-cb55140a8b08,3,Twitter,Link,Someone fact rule relate front leg.,2021-09-11 03:15:33,2021-09-11,Weekend,03:15:33,Night,Neutral,,,,
0dd93e58-885f-4d80-9a59-ffdfa0e1af8a,2,Facebook,Video,Impact wife want plan.,2022-04-18 02:39:01,2022-04-18,Weekday,02:39:01,Night,Negative,,,,
ef64460f-97e3-4d95-9a6c-3d8cd824cf57,4,LinkedIn,Image,News message usually vote choose speak throw onto.,2021-09-06 17:36:51,2021-09-06,Weekday,17:36:51,Afternoon,,,,,
e02108df-7f77-46da-8177-d16f008464b7,3,Twitter,Link,Drug bad reflect.,2022-08-27 07:38:15,2022-08-27,Weekend,07:38:15,Morning,,,,,
d6e8b36c-6494-4d79-8308-035482d138d7,4,LinkedIn,Image,Anything action seat result decide accept always.,2023-09-14 09:42:57,2023-09-14,Weekday,09:42:57,Morning,,,,82e5fbe3-43e1-4db3-995f-381dc82be14c,9952
8694495f-0b0c-4113-8820-df336d28a160,3,Twitter,Link,Determine red ball ask forget just him paper.,2022-05-05 21:51:25,2022-05-05,Weekday,21:51:25,Evening,,,,,
bd1c72cb-4ed9-41ba-bbc6-32d7d2c1a06d,1,Instagram,Link,Often discuss star light.,2021-04-19 04:18:54,2021-04-19,Weekday,04:18:54,Night,,c5e18cff-9b14-4b8f-911a-f77dd6a38961,20047,d4ca7499-0ffb-4682-9ccc-94befe486fc8,9953
2bf8b70f-ef47-48ee-bf4b-2ba701c6a492,4,LinkedIn,Video,Foot high camera fall business father.,2021-04-14 14:58:09,2021-04-14,Weekday,14:58:09,Afternoon,Positive,20673566-0e85-4c7e-a8f6-c518d68c91fd,20048,,
73746c6f-e431-47ac-b0a1-debc0e2550bf,3,Twitter,Image,Create even report.,2022-01-02 01:21:13,2022-01-02,Weekend,01:21:13,Night,,,,,
d1c8ad6f-0f09-4f0f-9658-3aa01b95e06e,3,Twitter,Link,Professional himself easy better financial talk raise.,2021-05-22 05:09:28,2021-05-22,Weekend,05:09:28,Night,,,,,
e01d5ad7-bcf4-4ada-875c-2e0e9e79f89b,4,LinkedIn,Image,Magazine religious clearly effort.,2023-05-27 00:54:56,2023-05-27,Weekend,00:54:56,Night,,,,,
68804329-1cdb-454e-a76f-10d0e28aacb6,2,Facebook,Image,Soldier establish technology their structure.,2021-08-03 09:50:51,2021-08-03,Weekday,09:50:51,Morning,Negative,,,,
db65d51b-caf0-4047-a81a-c8732980e774,2,Facebook,Image,Pressure matter travel not ball.,2021-11-25 02:51:27,2021-11-25,Weekday,02:51:27,Night,,,,,
e87afbdc-5198-475a-830b-9db5f0ca4587,1,Instagram,Image,Who executive of believe news PM grow front.,2021-04-25 10:23:50,2021-04-25,Weekend,10:23:50,Morning,,,,4fc3bb83-43ae-4c9b-8560-8b908fc74fbc,9954
3e5f2d02-89d1-4b93-b250-0035d4f2ed33,4,LinkedIn,Video,Since item local onto report capital ready.,2023-07-08 23:06:40,2023-07-08,Weekend,23:06:40,Night,Negative,54f45c1d-37f1-4bfc-8f44-2c21c930d588,20049,,
52dfee5c-13f1-440f-bb02-92fa57e76628,2,Facebook,Image,Listen better born yeah work every who operation.,2021-08-28 10:16:27,2021-08-28,Weekend,10:16:27,Morning,,,,,
7c9f7f68-7381-45af-bdcc-c4a0750f3f20,4,LinkedIn,Image,Son thank establish toward eight everything.,2021-06-09 01:37:06,2021-06-09,Weekday,01:37:06,Night,Negative,d2700aff-886a-47cc-8209-3677bf050589,20050,,
dceffc99-c2b7-48f5-9b02-52e6ce027217,1,Instagram,Link,Thank key people region public final.,2021-04-03 10:27:05,2021-04-03,Weekend,10:27:05,Morning,Negative,,,,
e3bfd004-171c-43e6-a075-5047be8169a9,4,LinkedIn,Link,Gas wife charge health.,2023-05-06 07:20:05,2023-05-06,Weekend,07:20:05,Morning,,,,,
d18f7ba8-6de7-49d4-9885-c5b0ac80c83d,2,Facebook,Link,Tv expert partner how decide.,2023-03-10 17:41:47,2023-03-10,Weekday,17:41:47,Afternoon,Negative,,,,
12ecf396-6028-4cef-b281-e5bf1615c73e,2,Facebook,Video,Want try edge degree.,2022-01-27 19:00:50,2022-01-27,Weekday,19:00:50,Evening,,,,,
dd105cde-396d-467a-a249-3d2080751a84,3,Twitter,Image,Explain must nor others box discuss nothing.,2021-05-14 10:55:14,2021-05-14,Weekday,10:55:14,Morning,,,,,
caaf8ff1-7e71-43b6-9890-7391366afe47,4,LinkedIn,Link,Art section authority particular week local wear.,2021-12-07 14:22:56,2021-12-07,Weekday,14:22:56,Afternoon,,,,,
1f79478b-62fc-4024-b03f-5a89ef95d023,2,Facebook,Video,Beyond dark let garden human piece card.,2022-08-28 13:46:02,2022-08-28,Weekend,13:46:02,Afternoon,,,,,
9e3e356a-9be3-4ff3-ab40-768d02c632e2,1,Instagram,Image,Exactly first thank strategy media couple.,2021-11-04 04:30:40,2021-11-04,Weekday,04:30:40,Night,,1a568c5c-5957-4e35-a21b-a845a7a89638,20051,,
eed62e5c-b4e1-46c3-9b71-8a466fb869de,2,Facebook,Video,Human artist again capital sport.,2024-01-08 12:18:43,2024-01-08,Weekday,12:18:43,Afternoon,Positive,c6e60bc4-945e-4796-a6ca-78643c4cd878,20052,,
dda43c87-70e9-47a2-bb67-0d2064511270,4,LinkedIn,Link,Hold generation everyone federal.,2022-02-21 20:52:44,2022-02-21,Weekday,20:52:44,Evening,Neutral,,,b126fc08-0238-41ff-9bc8-a0f39630e5e5,9955
e239acd0-ad80-472c-9fe9-23d99dc5bff1,2,Facebook,Link,Difficult at food memory.,2024-02-14 09:51:29,2024-02-14,Weekday,09:51:29,Morning,Positive,,,,
3cc60443-7fb7-46f6-908e-0a4558b72186,1,Instagram,Image,Agent friend worry card evening cell cup that.,2022-09-04 15:52:10,2022-09-04,Weekend,15:52:10,Afternoon,,,,,
b3db5f3b-2af8-470c-bee1-170ed7768d52,3,Twitter,Link,Large growth fill citizen once.,2023-10-11 06:01:13,2023-10-11,Weekday,06:01:13,Morning,Neutral,e56fba01-b4f8-4a7e-acd6-437b77ae0c28,20053,1e011db6-8498-43f4-b326-09b0be365896,9956
77efb9a1-6970-43ca-bb57-2e8d6e7b2a66,3,Twitter,Link,Recently PM college population decade not around.,2024-02-22 00:12:44,2024-02-22,Weekday,00:12:44,Night,,,,359b5f22-df52-4629-814c-3f4d89ead5d1,9957
dda12d3e-6a7c-4243-b8f9-3320d7479d77,3,Twitter,Video,Position site certainly eight but cut live assume.,2021-08-03 15:01:36,2021-08-03,Weekday,15:01:36,Afternoon,Neutral,9401bea5-2d7b-4f79-81c8-50f3c5143124,20054,,
32bfe32f-f6a7-4523-ba76-3c469cee5a09,4,LinkedIn,Link,Yeah occur seem rock.,2022-12-28 16:20:25,2022-12-28,Weekday,16:20:25,Afternoon,,,,,
932d397b-76c7-4ea5-8ee7-affdc03fcba9,3,Twitter,Video,Because whether begin three.,2021-06-19 14:05:59,2021-06-19,Weekend,14:05:59,Afternoon,Negative,,,,
eb2ec7b4-20a6-4008-8cc9-7d6ef33737ac,1,Instagram,Video,Pattern wide current group detail.,2023-04-26 03:57:56,2023-04-26,Weekday,03:57:56,Night,,,,,
9a35ec5e-8431-420e-9afb-324a38420653,4,LinkedIn,Image,Energy personal coach research prevent education.,2021-03-25 13:31:20,2021-03-25,Weekday,13:31:20,Afternoon,,,,,
fcc6b641-b1ab-4ba8-8cbd-6498d4bdccc0,2,Facebook,Link,West national week work.,2022-11-26 06:49:53,2022-11-26,Weekend,06:49:53,Morning,,,,,
9f272fc3-fddc-4333-9321-9dd3ef890a77,1,Instagram,Link,Arrive personal take career result about site.,2023-03-18 03:28:43,2023-03-18,Weekend,03:28:43,Night,,,,,
180f5695-33e0-4533-941e-d8ef6d386a7f,4,LinkedIn,Video,Suggest town media item.,2021-12-30 15:12:49,2021-12-30,Weekday,15:12:49,Afternoon,,,,7a5a069c-5ac1-4f64-a365-499c191da17d,9958
dda297dd-d8d6-4677-9495-7a406d58d59f,4,LinkedIn,Video,Two shoulder thousand scientist boy window.,2022-07-22 19:32:16,2022-07-22,Weekday,19:32:16,Evening,Positive,,,,
d18cd9c5-246c-446f-b7e5-bbb5979ba3d5,4,LinkedIn,Link,Station teacher life spring.,2022-11-08 14:42:14,2022-11-08,Weekday,14:42:14,Afternoon,Positive,,,,
25cd37c4-57f4-4bd3-a853-a53e9c908af1,3,Twitter,Image,Reason turn who certain.,2021-07-25 23:37:35,2021-07-25,Weekend,23:37:35,Night,Neutral,,,,
a0bcde55-7f23-4051-bf3f-131c21c762e0,2,Facebook,Video,Prevent she be down we power board.,2021-05-09 07:04:52,2021-05-09,Weekend,07:04:52,Morning,Negative,,,0afc8cae-8d77-46dc-9638-b3faa24020a9,9959
92b5bf60-8a92-4383-875c-2fb555ed5ee2,1,Instagram,Link,Certainly blue rate boy.,2022-05-24 21:30:43,2022-05-24,Weekday,21:30:43,Evening,Neutral,,,,
492f5608-d5c4-4d70-b21d-9678fe22506d,2,Facebook,Image,Former trial skin.,2021-07-24 05:38:15,2021-07-24,Weekend,05:38:15,Night,Neutral,,,,
932d5158-1744-4174-b840-bc3bbae83a12,2,Facebook,Image,Edge lose couple force part move step.,2023-08-31 04:14:02,2023-08-31,Weekday,04:14:02,Night,Negative,,,,
d1282573-db15-4c50-aa58-6e97ee498f90,4,LinkedIn,Image,Paper weight exist some without decide rise.,2023-07-30 19:27:26,2023-07-30,Weekend,19:27:26,Evening,,,,,
32f86c3d-25ec-43be-9fc3-ed73a93ed491,4,LinkedIn,Video,Anyone yard believe play large.,2021-07-31 23:49:23,2021-07-31,Weekend,23:49:23,Night,,,,,
060a955f-0873-4d0e-b6a9-fb5cb4e243e4,2,Facebook,Image,Significant realize economic though age wear.,2021-12-06 20:35:22,2021-12-06,Weekday,20:35:22,Evening,Positive,,,331bc116-5aac-44fb-afe8-4d7b5df4102e,9960
de8dbc51-a235-4bef-a866-42a3bc6634de,4,LinkedIn,Link,Administration back meeting.,2022-05-02 10:42:06,2022-05-02,Weekday,10:42:06,Morning,,ba479db5-02c2-4bda-a325-ee1397c4c776,20055,,
72a3424f-46c0-4315-8d3d-ab769fc9580c,3,Twitter,Image,Ground society feeling represent director politics general role.,2023-10-10 13:51:54,2023-10-10,Weekday,13:51:54,Afternoon,,5b542de4-939c-4747-9fd4-84a4d0bc5a41,20056,,
7ec1aa79-9d8b-4adc-8bcc-450048d084b3,4,LinkedIn,Video,Within call available her.,2022-11-03 02:05:47,2022-11-03,Weekday,02:05:47,Night,,,,,
dc39917e-b8e1-4bc1-8f98-c87cbaa181b1,3,Twitter,Video,Media huge dark particular early why.,2021-11-30 00:15:27,2021-11-30,Weekday,00:15:27,Night,,,,,
c1c10f52-c559-470b-be74-56ba222f3119,4,LinkedIn,Link,Too might power positive house.,2022-07-18 10:02:09,2022-07-18,Weekday,10:02:09,Morning,Positive,,,,
ad7e4e54-2cc8-4420-b837-0b26e26ca413,2,Facebook,Link,Every heart expert whole.,2022-03-17 22:55:02,2022-03-17,Weekday,22:55:02,Night,,b3bab4cb-d74e-43ff-a503-ff0f3e124dc9,20057,,
f3132c6e-0b73-47ee-9db7-105f17c4ba3f,3,Twitter,Video,Door pay cause true I.,2021-12-17 14:24:22,2021-12-17,Weekday,14:24:22,Afternoon,,05115ddb-ebca-416d-a0c9-3d5c8b1d0ad4,20058,,
